# source: LUH3-2026
# description: Based on {{source}}.
variable,year,region,unit,value
Land Cover,2010,NAM,million ha,82.44453380218314
Land Cover,2010,NER,million ha,118.51377236376464
Land Cover,2010,NGA,million ha,91.11051806232992
Land Cover,2010,NIC,million ha,12.895396551655494
Land Cover,2010,NLD,million ha,3.51555154371925
Land Cover,2010,NOR,million ha,37.07263124344133
Land Cover,2010,NPL,million ha,14.730130831149037
Land Cover,2010,NZL,million ha,26.261458420949776
Land Cover,2010,OMN,million ha,31.124736308374885
Land Cover,2010,PAK,million ha,87.3207396468259
Land Cover,2010,PAN,million ha,7.458751900561953
Land Cover,2010,PER,million ha,129.42078199438183
Land Cover,2010,PHL,million ha,28.912620305117173
Land Cover,2010,PNG,million ha,46.24517244904572
Land Cover,2010,POL,million ha,31.18380559515409
Land Cover,2010,PRT,million ha,8.84425891285167
Land Cover,2010,PRY,million ha,40.08675624648364
Land Cover,2010,QAT,million ha,1.108894043862939
Land Cover,2010,ROU,million ha,23.574561063323728
Land Cover,2010,RUS,million ha,1680.3527411522928
Land Cover,2010,RWA,million ha,2.542226941237633
Land Cover,2010,SAU,million ha,192.48040409767532
Land Cover,2010,SDN,million ha,185.28847919720607
Land Cover,2010,SEN,million ha,19.6744115093311
Land Cover,2010,SLB,million ha,2.591333349161244
Land Cover,2010,SLE,million ha,7.196954952735978
Land Cover,2010,SLV,million ha,2.057498797540615
Land Cover,2010,SRB,million ha,7.742567715060346
Land Cover,2010,STP,million ha,0.1006064975773981
Land Cover,2010,SUR,million ha,14.581843991432388
Land Cover,2010,SVK,million ha,4.833896308624353
Land Cover,2010,SVN,million ha,2.025896880458881
Land Cover,2010,SWE,million ha,44.1679198456344
Land Cover,2010,SWZ,million ha,1.7138388188946048
Land Cover,2010,TCD,million ha,127.07404429374785
Land Cover,2010,TGO,million ha,5.708204733731644
Land Cover,2010,THA,million ha,51.54577057249507
Land Cover,2010,TJK,million ha,14.211906426667896
Land Cover,2010,TKM,million ha,46.94874888322649
Land Cover,2010,TLS,million ha,1.503073671408908
Land Cover,2010,TTO,million ha,0.5088272273837781
Land Cover,2010,TUN,million ha,15.638536574164394
Land Cover,2010,TUR,million ha,77.85886057709149
Land Cover,2010,TZA,million ha,94.52900939809828
Land Cover,2010,UGA,million ha,24.29384776015637
Land Cover,2010,UKR,million ha,59.653691366935085
Land Cover,2010,URY,million ha,17.71609393070099
Land Cover,2010,USA,million ha,941.7313064401072
Land Cover,2010,UZB,million ha,44.71955630889676
Land Cover,2010,VCT,million ha,0.0343613336322033
Land Cover,2010,VNM,million ha,32.892028088145125
Land Cover,2010,VUT,million ha,1.1239953864264154
Land Cover,2010,World,million ha,12837.313613616054
Land Cover,2010,ZAF,million ha,122.09322088571774
Land Cover,2010,ZMB,million ha,75.47121362871604
Land Cover,2010,ZWE,million ha,39.0522180786576
Land Cover,2015,AFG,million ha,64.23926974039028
Land Cover,2015,AGO,million ha,124.8501206313322
Land Cover,2015,ALB,million ha,2.820242041918226
Land Cover,2015,ARE,million ha,7.092059696561437
Land Cover,2015,ARG,million ha,278.35463179829804
Land Cover,2015,ARM,million ha,2.955943569062315
Land Cover,2015,ATG,million ha,0.041020797772665
Land Cover,2015,AUS,million ha,769.564096346731
Land Cover,2015,AUT,million ha,8.376130072407733
Land Cover,2015,AZE,million ha,8.56122013679014
Land Cover,2015,BDI,million ha,2.715099703144157
Land Cover,2015,BEL,million ha,3.049571020658536
Land Cover,2015,BEN,million ha,11.64030406554819
Land Cover,2015,BFA,million ha,27.38482221623086
Land Cover,2015,BGD,million ha,13.661985401824948
Land Cover,2015,BGR,million ha,11.254614580560458
Land Cover,2015,BHR,million ha,0.0563517930895691
Land Cover,2015,BHS,million ha,1.1674314142905975
Land Cover,2015,BIH,million ha,5.171023012452447
Land Cover,2015,BLR,million ha,20.662256113624284
Land Cover,2015,BLZ,million ha,2.2129846978599845
Land Cover,2015,BOL,million ha,109.0427670474958
Land Cover,2015,BRA,million ha,850.302482167778
Land Cover,2015,BRB,million ha,0.0423245168370266
Land Cover,2015,BTN,million ha,4.04174506353846
Land Cover,2015,BWA,million ha,58.04883193161496
Land Cover,2015,CAF,million ha,62.06177368020891
Land Cover,2015,CAN,million ha,985.8860081675808
Land Cover,2015,CHE,million ha,4.134954144044864
Land Cover,2015,CHL,million ha,72.74922752150613
Land Cover,2015,CHN,million ha,937.64934219181
Land Cover,2015,CIV,million ha,32.186797326305495
Land Cover,2015,CMR,million ha,46.61681354175366
Land Cover,2015,COD,million ha,233.54152286941925
Land Cover,2015,COG,million ha,34.64588688938065
Land Cover,2015,COL,million ha,113.8844509536158
Land Cover,2015,COM,million ha,0.1566509202275604
Land Cover,2015,CRI,million ha,5.110715613453047
Land Cover,2015,CYP,million ha,0.8899879471741424
Land Cover,2015,CZE,million ha,7.847734610895971
Land Cover,2015,DEU,million ha,35.5989903132741
Land Cover,2015,DJI,million ha,2.1843939859203982
Land Cover,2015,DNK,million ha,4.190516376512447
Land Cover,2015,DOM,million ha,4.8362673270329815
Land Cover,2015,DZA,million ha,231.20304452152976
Land Cover,2015,ECU,million ha,25.53824829782761
Land Cover,2015,EGY,million ha,100.23571104965389
Land Cover,2015,ESP,million ha,50.569087456162
Land Cover,2015,EST,million ha,4.500808264306963
Land Cover,2015,ETH,million ha,113.20856622896608
Land Cover,2015,FIN,million ha,33.00327656984259
Land Cover,2015,FJI,million ha,1.7343235032306954
Land Cover,2015,FRA,million ha,63.247086982979134
Land Cover,2015,GAB,million ha,26.0745561377165
Land Cover,2015,GBR,million ha,24.215823201253457
Land Cover,2015,GEO,million ha,6.933753215769604
Land Cover,2015,GHA,million ha,23.910618067981936
Land Cover,2015,GIN,million ha,24.521079521815302
Land Cover,2015,GMB,million ha,1.0416300916867105
Land Cover,2015,GNB,million ha,3.271070101176308
Land Cover,2015,GRC,million ha,13.009745507121483
Land Cover,2015,GRD,million ha,0.0330698087699981
Land Cover,2015,GTM,million ha,10.918148924497665
Land Cover,2015,GUY,million ha,21.20594740086792
Land Cover,2015,HKG,million ha,0.1009288356883992
Land Cover,2015,HND,million ha,11.22714938367427
Land Cover,2015,HRV,million ha,5.466723479814972
Land Cover,2015,HTI,million ha,2.679055207922912
Land Cover,2015,HUN,million ha,9.29336289291611
Land Cover,2015,IDN,million ha,187.27937625941263
Land Cover,2015,IND,million ha,308.7211666353564
Land Cover,2015,IRL,million ha,6.91315700699567
Land Cover,2015,IRN,million ha,162.20195577509398
Land Cover,2015,IRQ,million ha,43.76039273547638
Land Cover,2015,ISL,million ha,10.093169732766512
Land Cover,2015,ISR,million ha,2.062124585571861
Land Cover,2015,ITA,million ha,30.000578340544745
Land Cover,2015,JAM,million ha,1.0943903431507156
Land Cover,2015,JOR,million ha,8.893188410835688
Land Cover,2015,JPN,million ha,37.03750342316783
Land Cover,2015,KAZ,million ha,270.94069165853995
Land Cover,2015,KEN,million ha,58.48767537193273
Land Cover,2015,KGZ,million ha,19.87170645788995
Land Cover,2015,KHM,million ha,18.17496127241128
Land Cover,2015,KOR,million ha,9.767452358014925
Land Cover,2015,KWT,million ha,1.7424498116402392
Land Cover,2015,LAO,million ha,22.88313396392512
Land Cover,2015,LBN,million ha,0.9930402040603064
Land Cover,2015,LBR,million ha,9.572640123906687
Land Cover,2015,LBY,million ha,162.58232023048689
Land Cover,2015,LCA,million ha,0.0594243829480305
Land Cover,2015,LKA,million ha,6.60051583704437
Land Cover,2015,LSO,million ha,3.0145364715818217
Land Cover,2015,LTU,million ha,6.458315372917519
Land Cover,2015,LUX,million ha,0.2606016095369177
Land Cover,2015,LVA,million ha,6.410131778027391
Land Cover,2015,MAC,million ha,0.002206788382094
Land Cover,2015,MAR,million ha,41.34611756478164
Land Cover,2015,MDA,million ha,3.3116608125273927
Land Cover,2015,MDG,million ha,59.206898003538505
Land Cover,2015,MEX,million ha,195.65435786254457
Land Cover,2015,MKD,million ha,2.535198897117235
Land Cover,2015,MLI,million ha,125.68126781381343
Land Cover,2015,MLT,million ha,0.0293893060993853
Land Cover,2015,MMR,million ha,66.42551649245414
Land Cover,2015,MNE,million ha,1.3697085057602112
Land Cover,2015,MNG,million ha,156.0522066344237
Land Cover,2015,MOZ,million ha,79.03796750286247
Land Cover,2015,MRT,million ha,103.89262456405204
Land Cover,2015,MWI,million ha,11.980851609500826
Land Cover,2015,MYS,million ha,32.80265558771372
Land Cover,2015,NAM,million ha,82.44453380218314
Land Cover,2015,NER,million ha,118.51377236376464
Land Cover,2015,NGA,million ha,91.11051806232992
Land Cover,2015,NIC,million ha,12.895396551655494
Land Cover,2015,NLD,million ha,3.51555154371925
Land Cover,2015,NOR,million ha,37.07263124344133
Land Cover,2015,NPL,million ha,14.730130831149037
Land Cover,2015,NZL,million ha,26.261458420949776
Land Cover,2015,OMN,million ha,31.124736308374885
Land Cover,2015,PAK,million ha,87.3207396468259
Land Cover,2015,PAN,million ha,7.458751900561953
Land Cover,2015,PER,million ha,129.42078199438183
Land Cover,2015,PHL,million ha,28.912620305117173
Land Cover,2015,PNG,million ha,46.24517244904572
Land Cover,2015,POL,million ha,31.18380559515409
Land Cover,2015,PRT,million ha,8.84425891285167
Land Cover,2015,PRY,million ha,40.08675624648364
Land Cover,2015,QAT,million ha,1.108894043862939
Land Cover,2015,ROU,million ha,23.574561063323728
Land Cover,2015,RUS,million ha,1680.3527411522928
Land Cover,2015,RWA,million ha,2.542226941237633
Land Cover,2015,SAU,million ha,192.48040409767532
Land Cover,2015,SDN,million ha,185.28847919720607
Land Cover,2015,SEN,million ha,19.6744115093311
Land Cover,2015,SLB,million ha,2.591333349161244
Land Cover,2015,SLE,million ha,7.196954952735978
Land Cover,2015,SLV,million ha,2.057498797540615
Land Cover,2015,SRB,million ha,7.742567715060346
Land Cover,2015,STP,million ha,0.1006064975773981
Land Cover,2015,SUR,million ha,14.581843991432388
Land Cover,2015,SVK,million ha,4.833896308624353
Land Cover,2015,SVN,million ha,2.025896880458881
Land Cover,2015,SWE,million ha,44.1679198456344
Land Cover,2015,SWZ,million ha,1.7138388188946048
Land Cover,2015,TCD,million ha,127.07404429374785
Land Cover,2015,TGO,million ha,5.708204733731644
Land Cover,2015,THA,million ha,51.54577057249507
Land Cover,2015,TJK,million ha,14.211906426667896
Land Cover,2015,TKM,million ha,46.94874888322649
Land Cover,2015,TLS,million ha,1.503073671408908
Land Cover,2015,TTO,million ha,0.5088272273837781
Land Cover,2015,TUN,million ha,15.638536574164394
Land Cover,2015,TUR,million ha,77.85886057709149
Land Cover,2015,TZA,million ha,94.52900939809828
Land Cover,2015,UGA,million ha,24.29384776015637
Land Cover,2015,UKR,million ha,59.653691366935085
Land Cover,2015,URY,million ha,17.71609393070099
Land Cover,2015,USA,million ha,941.7313064401072
Land Cover,2015,UZB,million ha,44.71955630889676
Land Cover,2015,VCT,million ha,0.0343613336322033
Land Cover,2015,VNM,million ha,32.892028088145125
Land Cover,2015,VUT,million ha,1.1239953864264154
Land Cover,2015,World,million ha,12837.313613616054
Land Cover,2015,ZAF,million ha,122.09322088571774
Land Cover,2015,ZMB,million ha,75.47121362871604
Land Cover,2015,ZWE,million ha,39.0522180786576
Land Cover,2020,AFG,million ha,64.23926974039028
Land Cover,2020,AGO,million ha,124.8501206313322
Land Cover,2020,ALB,million ha,2.820242041918226
Land Cover,2020,ARE,million ha,7.092059696561437
Land Cover,2020,ARG,million ha,278.35463179829804
Land Cover,2020,ARM,million ha,2.955943569062315
Land Cover,2020,ATG,million ha,0.041020797772665
Land Cover,2020,AUS,million ha,769.564096346731
Land Cover,2020,AUT,million ha,8.376130072407733
Land Cover,2020,AZE,million ha,8.56122013679014
Land Cover,2020,BDI,million ha,2.715099703144157
Land Cover,2020,BEL,million ha,3.049571020658536
Land Cover,2020,BEN,million ha,11.64030406554819
Land Cover,2020,BFA,million ha,27.38482221623086
Land Cover,2020,BGD,million ha,13.661985401824948
Land Cover,2020,BGR,million ha,11.254614580560458
Land Cover,2020,BHR,million ha,0.0563517930895691
Land Cover,2020,BHS,million ha,1.1674314142905975
Land Cover,2020,BIH,million ha,5.171023012452447
Land Cover,2020,BLR,million ha,20.662256113624284
Land Cover,2020,BLZ,million ha,2.2129846978599845
Land Cover,2020,BOL,million ha,109.0427670474958
Land Cover,2020,BRA,million ha,850.302482167778
Land Cover,2020,BRB,million ha,0.0423245168370266
Land Cover,2020,BTN,million ha,4.04174506353846
Land Cover,2020,BWA,million ha,58.04883193161496
Land Cover,2020,CAF,million ha,62.06177368020891
Land Cover,2020,CAN,million ha,985.8860081675808
Land Cover,2020,CHE,million ha,4.134954144044864
Land Cover,2020,CHL,million ha,72.74922752150613
Land Cover,2020,CHN,million ha,937.64934219181
Land Cover,2020,CIV,million ha,32.186797326305495
Land Cover,2020,CMR,million ha,46.61681354175366
Land Cover,2020,COD,million ha,233.54152286941925
Land Cover,2020,COG,million ha,34.64588688938065
Land Cover,2020,COL,million ha,113.8844509536158
Land Cover,2020,COM,million ha,0.1566509202275604
Land Cover,2020,CRI,million ha,5.110715613453047
Land Cover,2020,CYP,million ha,0.8899879471741424
Land Cover,2020,CZE,million ha,7.847734610895971
Land Cover,2020,DEU,million ha,35.5989903132741
Land Cover,2020,DJI,million ha,2.1843939859203982
Land Cover,2020,DNK,million ha,4.190516376512447
Land Cover,2020,DOM,million ha,4.8362673270329815
Land Cover,2020,DZA,million ha,231.20304452152976
Land Cover,2020,ECU,million ha,25.53824829782761
Land Cover,2020,EGY,million ha,100.23571104965389
Land Cover,2020,ESP,million ha,50.569087456162
Land Cover,2020,EST,million ha,4.500808264306963
Land Cover,2020,ETH,million ha,113.20856622896608
Land Cover,2020,FIN,million ha,33.00327656984259
Land Cover,2020,FJI,million ha,1.7343235032306954
Land Cover,2020,FRA,million ha,63.247086982979134
Land Cover,2020,GAB,million ha,26.0745561377165
Land Cover,2020,GBR,million ha,24.215823201253457
Land Cover,2020,GEO,million ha,6.933753215769604
Land Cover,2020,GHA,million ha,23.910618067981936
Land Cover,2020,GIN,million ha,24.521079521815302
Land Cover,2020,GMB,million ha,1.0416300916867105
Land Cover,2020,GNB,million ha,3.271070101176308
Land Cover,2020,GRC,million ha,13.009745507121483
Land Cover,2020,GRD,million ha,0.0330698087699981
Land Cover,2020,GTM,million ha,10.918148924497665
Land Cover,2020,GUY,million ha,21.20594740086792
Land Cover,2020,HKG,million ha,0.1009288356883992
Land Cover,2020,HND,million ha,11.22714938367427
Land Cover,2020,HRV,million ha,5.466723479814972
Land Cover,2020,HTI,million ha,2.679055207922912
Land Cover,2020,HUN,million ha,9.29336289291611
Land Cover,2020,IDN,million ha,187.27937625941263
Land Cover,2020,IND,million ha,308.7211666353564
Land Cover,2020,IRL,million ha,6.91315700699567
Land Cover,2020,IRN,million ha,162.20195577509398
Land Cover,2020,IRQ,million ha,43.76039273547638
Land Cover,2020,ISL,million ha,10.093169732766512
Land Cover,2020,ISR,million ha,2.062124585571861
Land Cover,2020,ITA,million ha,30.000578340544745
Land Cover,2020,JAM,million ha,1.0943903431507156
Land Cover,2020,JOR,million ha,8.893188410835688
Land Cover,2020,JPN,million ha,37.03750342316783
Land Cover,2020,KAZ,million ha,270.94069165853995
Land Cover,2020,KEN,million ha,58.48767537193273
Land Cover,2020,KGZ,million ha,19.87170645788995
Land Cover,2020,KHM,million ha,18.17496127241128
Land Cover,2020,KOR,million ha,9.767452358014925
Land Cover,2020,KWT,million ha,1.7424498116402392
Land Cover,2020,LAO,million ha,22.88313396392512
Land Cover,2020,LBN,million ha,0.9930402040603064
Land Cover,2020,LBR,million ha,9.572640123906687
Land Cover,2020,LBY,million ha,162.58232023048689
Land Cover,2020,LCA,million ha,0.0594243829480305
Land Cover,2020,LKA,million ha,6.60051583704437
Land Cover,2020,LSO,million ha,3.0145364715818217
Land Cover,2020,LTU,million ha,6.458315372917519
Land Cover,2020,LUX,million ha,0.2606016095369177
Land Cover,2020,LVA,million ha,6.410131778027391
Land Cover,2020,MAC,million ha,0.002206788382094
Land Cover,2020,MAR,million ha,41.34611756478164
Land Cover,2020,MDA,million ha,3.3116608125273927
Land Cover,2020,MDG,million ha,59.206898003538505
Land Cover,2020,MEX,million ha,195.65435786254457
Land Cover,2020,MKD,million ha,2.535198897117235
Land Cover,2020,MLI,million ha,125.68126781381343
Land Cover,2020,MLT,million ha,0.0293893060993853
Land Cover,2020,MMR,million ha,66.42551649245414
Land Cover,2020,MNE,million ha,1.3697085057602112
Land Cover,2020,MNG,million ha,156.0522066344237
Land Cover,2020,MOZ,million ha,79.03796750286247
Land Cover,2020,MRT,million ha,103.89262456405204
Land Cover,2020,MWI,million ha,11.980851609500826
Land Cover,2020,MYS,million ha,32.80265558771372
Land Cover,2020,NAM,million ha,82.44453380218314
Land Cover,2020,NER,million ha,118.51377236376464
Land Cover,2020,NGA,million ha,91.11051806232992
Land Cover,2020,NIC,million ha,12.895396551655494
Land Cover,2020,NLD,million ha,3.51555154371925
Land Cover,2020,NOR,million ha,37.07263124344133
Land Cover,2020,NPL,million ha,14.730130831149037
Land Cover,2020,NZL,million ha,26.261458420949776
Land Cover,2020,OMN,million ha,31.124736308374885
Land Cover,2020,PAK,million ha,87.3207396468259
Land Cover,2020,PAN,million ha,7.458751900561953
Land Cover,2020,PER,million ha,129.42078199438183
Land Cover,2020,PHL,million ha,28.912620305117173
Land Cover,2020,PNG,million ha,46.24517244904572
Land Cover,2020,POL,million ha,31.18380559515409
Land Cover,2020,PRT,million ha,8.84425891285167
Land Cover,2020,PRY,million ha,40.08675624648364
Land Cover,2020,QAT,million ha,1.108894043862939
Land Cover,2020,ROU,million ha,23.574561063323728
Land Cover,2020,RUS,million ha,1680.3527411522928
Land Cover,2020,RWA,million ha,2.542226941237633
Land Cover,2020,SAU,million ha,192.48040409767532
Land Cover,2020,SDN,million ha,185.28847919720607
Land Cover,2020,SEN,million ha,19.6744115093311
Land Cover,2020,SLB,million ha,2.591333349161244
Land Cover,2020,SLE,million ha,7.196954952735978
Land Cover,2020,SLV,million ha,2.057498797540615
Land Cover,2020,SRB,million ha,7.742567715060346
Land Cover,2020,STP,million ha,0.1006064975773981
Land Cover,2020,SUR,million ha,14.581843991432388
Land Cover,2020,SVK,million ha,4.833896308624353
Land Cover,2020,SVN,million ha,2.025896880458881
Land Cover,2020,SWE,million ha,44.1679198456344
Land Cover,2020,SWZ,million ha,1.7138388188946048
Land Cover,2020,TCD,million ha,127.07404429374785
Land Cover,2020,TGO,million ha,5.708204733731644
Land Cover,2020,THA,million ha,51.54577057249507
Land Cover,2020,TJK,million ha,14.211906426667896
Land Cover,2020,TKM,million ha,46.94874888322649
Land Cover,2020,TLS,million ha,1.503073671408908
Land Cover,2020,TTO,million ha,0.5088272273837781
Land Cover,2020,TUN,million ha,15.638536574164394
Land Cover,2020,TUR,million ha,77.85886057709149
Land Cover,2020,TZA,million ha,94.52900939809828
Land Cover,2020,UGA,million ha,24.29384776015637
Land Cover,2020,UKR,million ha,59.653691366935085
Land Cover,2020,URY,million ha,17.71609393070099
Land Cover,2020,USA,million ha,941.7313064401072
Land Cover,2020,UZB,million ha,44.71955630889676
Land Cover,2020,VCT,million ha,0.0343613336322033
Land Cover,2020,VNM,million ha,32.892028088145125
Land Cover,2020,VUT,million ha,1.1239953864264154
Land Cover,2020,World,million ha,12837.313613616054
Land Cover,2020,ZAF,million ha,122.09322088571774
Land Cover,2020,ZMB,million ha,75.47121362871604
Land Cover,2020,ZWE,million ha,39.0522180786576
Land Cover|Cropland,2010,AFG,million ha,7.901983634115706
Land Cover|Cropland,2010,AGO,million ha,4.33015545354942
Land Cover|Cropland,2010,ALB,million ha,0.6441034716528341
Land Cover|Cropland,2010,ARE,million ha,0.0819770794018704
Land Cover|Cropland,2010,ARG,million ha,38.88337537845148
Land Cover|Cropland,2010,ARM,million ha,0.5074566199450609
Land Cover|Cropland,2010,ATG,million ha,0.0011029121684748
Land Cover|Cropland,2010,AUS,million ha,25.565781462260635
Land Cover|Cropland,2010,AUT,million ha,1.4155371201498514
Land Cover|Cropland,2010,AZE,million ha,2.0820574183456517
Land Cover|Cropland,2010,BDI,million ha,1.3231342314746035
Land Cover|Cropland,2010,BEL,million ha,0.8639046943954327
Land Cover|Cropland,2010,BEN,million ha,3.190765410973119
Land Cover|Cropland,2010,BFA,million ha,5.375422377905776
Land Cover|Cropland,2010,BGD,million ha,8.268633967222717
Land Cover|Cropland,2010,BGR,million ha,3.472606941646156
Land Cover|Cropland,2010,BHR,million ha,0.0011456588800264
Land Cover|Cropland,2010,BHS,million ha,0.0035712120315977
Land Cover|Cropland,2010,BIH,million ha,1.0896245274829472
Land Cover|Cropland,2010,BLR,million ha,5.709253823236735
Land Cover|Cropland,2010,BLZ,million ha,0.1112063488174824
Land Cover|Cropland,2010,BOL,million ha,4.453556227653428
Land Cover|Cropland,2010,BRA,million ha,47.33753425963798
Land Cover|Cropland,2010,BRB,million ha,0.0033232165122986
Land Cover|Cropland,2010,BTN,million ha,0.1496014024436575
Land Cover|Cropland,2010,BWA,million ha,0.2810587020617573
Land Cover|Cropland,2010,CAF,million ha,1.8142398423354236
Land Cover|Cropland,2010,CAN,million ha,37.66533864673716
Land Cover|Cropland,2010,CHE,million ha,0.4349252808312831
Land Cover|Cropland,2010,CHL,million ha,1.715303023684548
Land Cover|Cropland,2010,CHN,million ha,132.59362859456945
Land Cover|Cropland,2010,CIV,million ha,7.238255850262223
Land Cover|Cropland,2010,CMR,million ha,7.440495227986083
Land Cover|Cropland,2010,COD,million ha,10.276419167491555
Land Cover|Cropland,2010,COG,million ha,0.643023470794901
Land Cover|Cropland,2010,COL,million ha,3.3268705661262605
Land Cover|Cropland,2010,COM,million ha,0.0430327886666307
Land Cover|Cropland,2010,CRI,million ha,0.5099444075904185
Land Cover|Cropland,2010,CYP,million ha,0.0800651595812334
Land Cover|Cropland,2010,CZE,million ha,2.607533307381423
Land Cover|Cropland,2010,DEU,million ha,11.869229033770504
Land Cover|Cropland,2010,DJI,million ha,0.0019947227963383
Land Cover|Cropland,2010,DNK,million ha,2.0011202225894733
Land Cover|Cropland,2010,DOM,million ha,1.1182580387967054
